2018-11-17 18:18
2018-11-16 18:53
【行情】财联社11月16日讯，纳斯达克指数期货跌超1%，标普500指数指数期货跌0.4%，道琼斯指数期货跌0.3%。英伟达美股盘前跌超17%，上日盘后公布的季报不佳。
2018-11-16 18:49
【维信诺：拟与多方斥资440亿元投建AMOLED生产线项目】财联社11月16日讯，维信诺拟将与合肥芯屏产业投资基金、合肥合屏投资公司以及合肥兴融投资公司签署《合肥第6代柔性有源矩阵有机发光显示器件（AMOLED）生产线项目投资合作协议》。四方经协商一致同意成立项目公司，本项目投资总额440亿元，其中项目公司注册资本220亿元，公司自筹资金出资40亿元。
2018-11-16 18:48
【吉林省白山市浑江区发生野猪非洲猪瘟疫情】财联社11月16日讯，农业农村部新闻办公室11月16日发布，吉林省白山市浑江区发生野猪非洲猪瘟疫情。11月16日11时，农业农村部接到中国动物疫病预防控制中心报告，经中国动物卫生与流行病学中心（国家外来动物疫病研究中心）确诊，吉林省白山市浑江区一头病死野猪检测结果为非洲猪瘟病毒核酸阳性。
2018-11-16 18:46
【金冠股份：拟引入国资战略股东 实控人或变更为洛阳市老城区政府】财联社11月16日讯，金冠股份公告，由于公司与标的公司实际控制人在交易方案部分细节洽谈中未能达成一致意见。经考虑，决定终止筹划重大资产重组。另外，公司近期拟筹划引入国资战略股东。11月15日，公司及实控人徐海江与洛阳古都资产管理有限公司签订战略合作协议，洛阳古都拟通过股权协议转让及表决权安排等获得公司29.9%表决权。完成后，可能导致上市公司实际控制人变更为洛阳市老城区政府。
2018-11-16 18:42
财联社11月16日讯，布伦特原油原油涨逾2%，并突破68美元关口。
2018-11-16 18:37
【我国将加强对酒企商标权专利权等的保护】财联社11月16日讯，在16日举行的2018中国国际酒业博览会（秋季）开幕式上，国家市场监督管理总局执法稽查局副局长路政闽表示，国家市场监督管理总局将开展酒类市场侵权假冒专项整治，重点加强对酒类企业商标权、专利权和商业秘密等方面的保护。（新华社）
2018-11-16 18:34
【股转公司：已启动新三板停复牌规则修订工作】财联社11月16日讯，股转公司表示，证监会停复牌新规发布后，公司已启动新三板停复牌规则修订工作，推进对长期停牌公司的清理工作，有效传递监管信号，切实维护市场秩序，保障投资者交易权。
2018-11-16 18:33
【宝塔实业：公安机关通报实控人孙珩超涉嫌刑事犯罪】财联社11月16日讯，宝塔实业晚间公告，11月16日下午召开的集团高级别领导会议上，公安机关通报公司实际控制人孙珩超涉嫌刑事犯罪。
2018-11-16 18:32
【海航裁撤科技板块 仅保留30人】财联社11月16日讯，据财新网报道，消息人士透露，海航集团决定取消旗下海航科技板块集团建制，转而以海航集团一个事业部行使职能，整体人员控制在30人以内。 今年以来，海航集团内部架构已从最多时的七个业务板块减少到三个：海航航空、海航物流和海航资本。
2018-11-16 18:26
【传化智联：长安财富资管拟减持不超5.35%】财联社11月16日讯，传化智联公告称，持股5.35%股东长安财富资管计划减持股份数量合计不超过 1.74亿股，减持比例合计不超过公司总股本的5.35%。
2018-11-16 18:20
【慈文传媒：控股股东一致人违规减持 致歉后拟继续减持】财联社11月16日讯，慈文传媒控股股东的亲戚、一致行动人王丁在未披露减持计划的情况下，通过二级市场减持公司股份40.54万股，占公司总股本的0.0854%，造成违规。王丁认识到本次减持属违规行为后，进行了深刻反省，并就本次行为给公司及全体股东造成的不便，致以诚恳的歉意，恳请各位股东及投资者谅解。王丁后续拟在90日内，减持公司股份不超38.77万股，占公司总股本的0.0816%。
2018-11-16 18:16
【财政部：加快对政府投资基金、PPP等各项政府投融资活动实施绩效管理】财联社11月16日讯，财政部发布关于贯彻落实《中共中央 国务院关于全面实施预算绩效管理的意见》的通知。通知强调，加快对政府投资基金、主权财富基金、政府和社会资本合作（PPP）、政府购买服务、政府债务项目等各项政府投融资活动实施绩效管理，实现全过程跟踪问效。
2018-11-16 18:15
【方大特钢实控人方威拟减持不超2%股份】财联社11月16日讯，方大特钢公告，公司实控人方威拟减持股份不超过2889.7万股，即不超过公司总股本的2%。减持期间为自公告之日起15个交易日后6个月内。
2018-11-16 18:10
财联社11月16日讯，山西焦化公告称，自2018年11月15日至2019年3月15日，焦炉结焦时间延长至30小时，预计影响销售收入6.8亿元左右。
2018-11-16 18:06
【郑商所：不断有人编造关于苹果期货的误导性信息 已向证监会反映】财联社11月16日讯，针对近期苹果期货市场运行情况，郑商所16日表示。苹果1810合约整体交割顺畅，相关业务已接近尾声，目前已按照规则完成货物验收、出库复检、货权确认、货款划转等交割、交收流程。此外，近期不断有人编造关于苹果期货的不真实、不完整等带有误导性的信息，并通过自媒体平台传播，郑商所已及时向证监会相关部门反映。
2018-11-16 18:05
【海航董事长陈峰：今年已经处理了快3000亿资产 危机正逐步过去】财联社11月16日讯，海航集团董事长陈峰近日接受采访时表示，今年已经处理了快3000亿资产，还会继续加大处置力度，计划通过北京产权交易所处置的第一批资产大约十几个，还会有第二批、第三批。原则是非主业业务剥离，非健康产业退出，聚焦航空运输主业，非主业坚决不要了。海航流动性在逐步恢复，现在59%负债率，等资产处置完，陈峰判断负债率会降到50%以下。陈峰表示，危机正在逐步过去，一定会过去，一定可过去。（财经）
2018-11-16 17:58
【沪深港通开通四周年：沪深股通累计净流入6148亿元人民币】财联社11月16日讯，明天是沪深港通开通四周年。港交所16日披露，4年来，沪深股通总成交额8.77万亿元人民币，累计净流入6148亿元人民币；港股通成交总额6.55万亿港元，累计净流入8128亿港元。沪深股通单日成交记录为428亿元人民币，发生于今年11月2日。香港交易所集团行政总裁李小加表示，未来，香港交易所还将与内地合作伙伴和监管机构共同努力，不断完善和提升沪深港通的服务。
2018-11-16 17:55
【海南海药：央企20亿增资控股股东 实控人变更】财联社11月16日讯，海南海药公告，国资委直接监管的大型央企新兴际华医药拟通过现金增资控股股东南方同正的方式取得对海南海药的控制权，增资金额不超过20亿元。交易完成后，新兴际华医药穿透后持有海南海药的股权比例不低于24%。
2018-11-16 17:38
财联社11月16日讯，上海清算所：永泰能源2017年度第一期中期票据未按期足额支付利息，已构成实质违约。
2018-11-16 17:38
【洪城水业：南昌水价上调 预计明年增收1.4亿】财联社11月16日讯，洪城水业公告，自2018年11月1日起南昌上调各类别用水价格，现行一级居民生活用水价格每吨上调0.45元至2.03元/吨。公司预计2018年11-12月自来水营业收入增加约2300万左右，预计2019年全年自来水营业收入增加约1.4亿左右。
2018-11-16 17:32
财联社11月16日讯，海亮股份公告回购预案，回购资金总额不低5亿元且不超过10亿元，价格为不超10.60元/股。
2018-11-16 17:23
【银保监会调研信托公司 8家公司谈困难和问题】财联社11月16日讯，今日上午，银保监会信托部组织8家信托公司在浙江召开经营管理情况调研座谈会。调研目的在于，深入了解信托业发展与监管情况，推进解决影响行业长远发展的主要障碍或问题，有效防范化解信托业风险，促进信托业健康、可持续发展。“主要是8家信托公司在讲，监管主要是听取意见，没有太多表态。大家现场反映的有个性问题也有共性问题，比如税收、流动性、监管较严、各地监管政策不一致、监管制度可以进一步完善等问题。”一位与会人士称。（21世纪经济报道）
